"gene_9176","gene_18135","gene_203","gene_12983","gene_9177","gene_9175","gene_16358","gene_8014","gene_6733","gene_3523","gene_220","gene_11910","gene_1858","gene_3737","gene_219","gene_18746","gene_3921","gene_15895","gene_3439","gene_7238","gene_15898","gene_7896","gene_14798","gene_16246","gene_5577","gene_7964","gene_2037","gene_450","gene_1510","gene_13818","gene_14114","gene_12013","gene_5597","gene_11903","gene_17801","gene_5667","gene_11566","gene_3440","gene_4178","gene_5729","gene_3461","gene_19159","gene_7421","gene_11449","gene_19236","gene_18178","gene_7560","gene_11059","gene_17376","gene_7116","gene_8348","gene_8801","gene_13210","gene_2638","gene_15896","gene_14190","gene_5576","gene_13976","gene_17664","gene_9184","gene_2288","gene_592","gene_12078","gene_12808","gene_10284","gene_16130","gene_223","gene_15736","gene_1923","gene_3453","gene_16392","gene_6937","gene_8831","gene_15473","gene_12847","gene_11550","gene_1663","gene_5021","gene_12995","gene_4046","gene_15633","gene_16377","gene_7965","gene_18290","gene_6830","gene_15899","gene_8003","gene_16272","gene_1482","gene_15983","gene_8005","gene_16132","gene_15591","gene_2318","gene_9711","gene_15900","gene_16169","gene_15894","gene_537","gene_14503","gene_3862","gene_15161","gene_16337","gene_9173","gene_9626","gene_12079","gene_1122","gene_2928","gene_2054","gene_12977","gene_11464","gene_6876","gene_5625","gene_14199","gene_16131","gene_7026","gene_12881","gene_5830","gene_6265","gene_13507","gene_6594","gene_19153","gene_12069","gene_18","gene_6611","gene_10809","gene_16064","gene_18091","gene_18636","gene_3860","gene_4442","gene_145","gene_15897","gene_4456","gene_13202","gene_5407","gene_13717","gene_951","gene_2129","gene_6816","gene_15589","gene_5829","gene_12848","gene_3970","gene_7747","gene_17585","gene_12245","gene_6361","gene_6584","gene_12568","gene_16255","gene_742","gene_14780","gene_6875","gene_16061","gene_3524","gene_4918","gene_9652","gene_6836","Class"
1.8479167546,0,4.84456643053,4.96954193548,7.63991224638,2.15914476194,7.42393947177,8.1677191986,1.45059103193,1.95928794004,0,7.82956418846,0,0.657822902652,0,14.3414493276,0.657822902652,0,0,2.33462547893,1.10802256252,0.366140335771,10.296113212,0.657822902652,5.43213095564,1.59555139946,0,0,1.59555139946,4.12645255991,0,0.366140335771,7.56486589509,0,0,0,1.72726701073,1.59555139946,0.900412800706,12.3185286877,0.900412800706,1.95928794004,11.8582569153,1.59555139946,0.900412800706,8.76718799181,1.45059103193,0,8.86444308248,0,10.1748133576,6.03797956034,0.900412800706,0.366140335771,0,7.92525177595,5.85568079997,0,3.61659295098,4.28449932718,7.06168980608,5.75895070933,0,7.62942948163,1.10802256252,0,4.75480200659,4.64248786619,5.09677628657,5.56130780476,0.366140335771,0,5.99941153093,6.01882331074,0,1.72726701073,0.657822902652,3.51088598596,0,4.07791803594,0,1.85139925476,0,7.13764696641,6.04430668065,0,2.24953635998,6.46334617104,1.10802256252,2.76073192137,1.95928794004,0.366140335771,0.366140335771,0,0.900412800706,4.94268808747,0.657822902652,0.657822902652,9.67489666815,11.7987876851,1.10802256252,0.657822902652,0.366140335771,0.366140335771,0.657822902652,1.45059103193,2.33462547893,11.038116507,1.8479167546,4.0530244245,2.24953635998,13.2236729291,9.23603333201,1.95928794004,0,5.43213095564,0,0.366140335771,7.2182193216,10.7687053877,0,0,0.366140335771,0.657822902652,3.22917258827,1.28948038614,0,0,0.366140335771,4.38764515123,5.05977058109,7.82013427648,4.77015774603,3.92169338793,0,12.2844337391,4.85900047099,6.38572782909,3.22917258827,2.24953635998,12.6027916399,0,0,8.64984535231,9.90262232631,11.7805438684,5.77425995143,0,5.63024236689,2.76073192137,7.80927294616,0.366140335771,8.20915114785,9.49358929648,8.86444308248,0,10.2177881016,10.827906333,11.9357249247,"BRCA"
0,0,3.99672316706,10.5739311546,0,0,7.99651303343,7.1764324867,13.9964999697,2.39925314049,12.0562312649,5.06576616287,11.1295534969,0,11.7632082164,7.59855130717,11.3407180304,0,12.2779760325,2.39925314049,3.74399959082,9.35185797182,11.3169829071,11.4344040921,9.58735936477,11.0054280598,0.513490745588,10.6154089402,13.4646733716,7.85715991779,9.81599963206,0,12.5883234623,0.513490745588,5.66088869607,0,13.3946368579,1.83398301101,0,0,10.3483851415,11.9999682998,0.513490745588,1.43834608658,11.7864411724,11.5824148727,0.513490745588,5.20604927145,8.74038118584,11.1827915985,2.51169573536,11.6245578804,8.23218585547,0,3.12028557752,0,10.7023805016,0,4.66501749418,0,0,11.5411208214,9.86576728898,0,7.90683649353,11.2682963645,9.09866904488,11.235164594,6.19481790917,10.6114767218,11.059608097,0,4.61555166129,10.3298187575,0,10.0240176454,0,11.4191648968,1.43834608658,11.8446194669,3.54699320783,9.37231877803,9.79601688904,11.8001718993,11.9109949299,3.0475558378,2.61598121081,6.65882556874,0.891496958067,0.891496958067,1.83398301101,14.8668925277,0.513490745588,0,9.52258545428,5.13761418077,12.7030275709,0.891496958067,7.81948298147,0.513490745588,6.04406619686,0,9.81394468739,0,0,2.89005751139,9.42187127223,10.2015971073,0,10.3559346642,6.74760223027,4.73617189361,2.27733018046,0.513490745588,6.72445928206,9.8591418353,0,0.513490745588,10.9661016427,0.513490745588,1.19067806562,12.6626928504,0,8.96311571771,6.54453484357,0,0,8.37650745204,9.11322124348,9.64473416317,11.2896442968,11.8436070465,4.03484957292,1.19067806562,0,10.1395257725,3.59882967073,7.72638166686,10.5868210272,11.4789515878,0,4.56433548465,0,1.19067806562,7.99892885223,2.51169573536,4.80398125715,0,9.16571601649,6.91538943647,5.1199827583,8.93944110859,10.9028574397,7.42278803542,0.513490745588,0.513490745588,10.6484474668,0,6.37654044362,"KIRC"
0.945532794952,0,7.7223635567,6.60431303789,3.22238726884,1.51192339551,6.9122187163,3.07165971403,7.48202540256,2.23379604863,0,6.57658864789,3.07165971403,0,0,6.72287582281,3.07165971403,12.1171560609,0,1.51192339551,18.6165955066,8.47047178942,10.260837226,2.23379604863,0,8.55103144912,0,0,0.945532794952,0,0,0,8.34050886126,12.803299699,5.61906373986,0,1.51192339551,1.51192339551,0.945532794952,10.5963947758,1.91754632622,0,9.85775089179,0.945532794952,4.75092266264,9.0102959133,2.71272782887,0,10.3268002256,0,7.96085918281,1.91754632622,1.91754632622,0.945532794952,12.3558300798,7.63097328111,0.945532794952,0,2.90332755161,0,7.95548717746,4.93685462141,0,8.05427870829,2.23379604863,0,1.91754632622,8.17474096577,5.61906373986,6.59051818812,1.91754632622,0,4.14296067591,2.23379604863,0,14.3358020558,1.51192339551,6.11932504836,0.945532794952,2.71272782887,3.22238726884,1.91754632622,0,5.28403285851,6.65821148275,9.66223933023,1.51192339551,4.8925707444,3.35886039299,0,0.945532794952,0,7.26470531101,1.91754632622,2.71272782887,7.35722648182,0,10.1767715502,7.99623619779,11.7143571505,0.993275822202,7.07958078252,1.51192339551,0.945532794952,0,3.22238726884,1.91754632622,10.483372423,1.51192339551,0,1.91754632622,5.10153662579,10.5274770061,4.8925707444,0,5.35102048274,0,0,7.81425559958,10.1310466637,5.50603062055,0,0,0,6.69735682755,2.90332755161,0,2.23379604863,1.51192339551,3.69735126684,4.93685462141,9.03619834426,14.566690311,3.7045400179,1.51192339551,6.88987504651,5.69838241153,4.06528794926,4.64812601312,5.0215463528,0,0,0,9.85918998921,7.85521732992,12.6105127526,1.51192339551,0,5.35102048274,2.90332755161,5.24933155939,0,7.76597889016,8.9686667932,9.19521224088,1.51192339551,8.46670052532,5.28403285851,9.00291906588,"LUAD"
0,0,4.43726769483,11.2654802636,0,0.355354620561,5.59076667391,0,13.1258993457,1.56306048276,10.7484863914,5.93824579489,10.2154601958,0.355354620561,10.8228814828,9.87713379702,10.1549066929,0,11.2498482458,2.21110566962,0,7.34595516245,10.7891260464,11.4380276871,10.2272669591,11.2442092099,0.355354620561,11.0220001564,13.1954060442,9.22611832514,7.6921481846,0,13.4146852358,0,5.92504521589,6.48867567079,13.1957074643,1.26080853476,0.640158154963,0,12.3313284579,11.4206445059,0.355354620561,2.45101324294,11.911137284,11.1357734045,1.56306048276,2.2955761031,9.27571015271,10.3789775628,0.640158154963,12.6035892572,7.64059200907,1.41980852894,0,0.355354620561,11.6141392779,0,5.95132901523,0,0,11.9547197741,9.31987530312,0,9.24084140831,9.23416837168,10.8179749355,10.4918330588,4.73828685829,12.2200457318,11.0956475605,0,3.70130507558,10.7222610816,0,6.73925405656,0.877979772771,10.6650960403,3.53749487441,10.9932356225,4.89544319969,11.4219122867,9.85902843426,12.1369686899,11.8029969142,0,2.2955761031,7.60171137117,2.02566670039,0,2.45101324294,12.1084231771,0,0.355354620561,8.80851698274,3.46637914572,11.8773761685,0.355354620561,6.44910736596,0.877979772771,9.01651581986,0,8.96745972306,0,0,3.50236879469,9.02117432168,10.1696745118,0,11.5376066915,6.5328545966,6.58414323815,1.26080853476,0,4.93549275026,10.0390561211,0,0,11.2205113446,0.640158154963,0.355354620561,12.9768003767,0,9.20237853867,6.70491345241,0,0,5.53103205206,7.79731134613,10.4434719727,13.8741648954,11.9474908349,0,1.41980852894,0,9.87499056612,9.62039029909,7.96470474497,9.65877559477,11.3315328043,0,1.41980852894,0.355354620561,2.37540092891,8.07936744341,3.76195539637,5.28459556386,0.355354620561,8.08827412906,5.02482495954,5.02482495954,7.52941493625,10.6715322212,7.61204281102,1.56306048276,0,10.5405252337,0.355354620561,7.59339112279,"KIRC"
0,0,4.27064853908,6.21347171368,0,1.06908344153,8.58787875453,0,4.03328202903,2.69832962148,0,6.14049442341,0,0,0,8.11177208968,2.4309275174,0.792522224141,5.00507206524,5.10051096634,7.23209469491,8.5510737592,9.8605035049,0,0,10.1211967629,0,0,1.06908344153,0,0,1.83276851894,6.0316973436,1.5009040067,7.79970254856,6.79194427242,1.06908344153,6.67794510017,2.3295254852,10.1910715558,3.7091913643,1.30106080578,5.86049108954,1.30106080578,1.06908344153,10.2334279437,2.52566800738,0.449957483628,9.1319315365,0,5.74708121073,6.58749101121,1.67635768673,1.06908344153,4.15684152459,7.54363507327,0.792522224141,0,5.79542410077,0,0,5.08503792544,1.5009040067,5.96563192802,1.5009040067,0,1.83276851894,4.49798911592,5.17548867299,3.17834814531,2.69832962148,0,2.3295254852,0.449957483628,0,4.09637993599,0.449957483628,1.97390511091,0,4.95487561326,1.30106080578,1.9329682415,5.02142642488,7.93747975617,2.99178938593,3.82550072302,0.449957483628,5.91401910464,1.67635768673,1.06908344153,0,0,3.58267642328,0,0.792522224141,9.52999073425,2.85249829879,5.20442246564,9.26049853922,11.0728025345,1.91207497147,2.69832962148,0,0,1.10634831951,0.792522224141,2.4309275174,10.6267676483,0,0,3.82550072302,7.38208791444,7.1600730982,0.792522224141,0,3.58267642328,0,0,5.59150589059,11.6747660535,1.30106080578,2.22042282925,0,0,7.07255603634,2.52566800738,0,0,8.41845140429,4.11020453149,3.17834814531,8.62239231389,5.05358057058,2.4309275174,0.449957483628,4.56644986852,8.25693987763,4.42611712254,2.52566800738,4.35047603082,0,0,0,9.30887595865,7.83482496461,6.82492056507,5.21867269039,0,5.4776060976,0,5.06939713395,0,7.34683281936,8.79051467001,8.01302112074,0,9.43400890335,0,7.19293386982,"LUAD"
7.3118572792,0,6.00848016598,8.05628004497,1.9182717303,0.637749339154,9.9027067304,7.54446220253,2.29030643542,11.6465587102,0,4.98079307045,2.44559429134,0.637749339154,0,6.31084541168,10.7908941901,0,3.78520526796,8.63842867334,7.652049031,9.73024424729,10.6666323387,0.637749339154,6.69059867817,9.24417352479,6.1164645707,0,0,0.637749339154,0,11.1935684805,7.57000746297,3.94995507427,5.37794622572,11.6322273119,2.1162316606,12.5335755147,1.9182717303,11.3216124708,11.5189973159,4.00093744714,9.91605111802,8.43098771316,11.9120210635,7.98576225934,11.6913858539,6.72891366673,9.55899652833,0,10.1422602557,0,3.66389107752,8.46088587617,1.07854152365,8.68983378129,7.21801584057,0,1.68876224388,0.637749339154,9.76753066234,5.99596835112,0,7.59511572294,7.11184510346,1.68876224388,0,4.09780460362,4.43094089446,5.10251116717,0.637749339154,0,3.13474665537,3.5314313691,0,3.04040151528,5.99596835112,1.07854152365,0.637749339154,4.18857499972,0.637749339154,2.34024891525,11.4293596622,7.0466001924,2.44559429134,0,6.95906300573,6.09315660116,0.637749339154,7.55728754228,4.05018822331,0.637749339154,0,11.1683524587,1.9182717303,2.71356385499,1.41565051441,4.43094089446,7.17275751552,12.5475741794,0,1.41565051441,11.8311211542,3.13474665537,0,5.74992304573,0,10.2509023756,2.44559429134,0.637749339154,11.186702343,2.93947108159,9.34751507246,9.95858751369,0,7.66000302564,0,7.34183456934,5.17089849208,12.4981062317,11.1183571301,0.637749339154,0,0,7.40944185389,8.92251007339,0,9.69680934256,9.20937050576,3.30671428724,3.22328352551,7.28125313413,8.16086978008,1.07854152365,9.35977371483,3.78520526796,10.1472176471,6.58595401277,9.96662513079,7.43284251753,0.637749339154,10.3507182312,0,9.08639899191,10.9634957989,9.05356753836,3.13474665537,0,5.05504811412,3.13474665537,8.84614225256,8.84614225256,7.22338393338,5.77942520576,6.08136093364,12.5950149913,10.6286369147,1.41565051441,11.3011017434,"COAD"
0,0.706729455033,7.64240555219,4.80036671588,3.89785997362,0,8.79169036908,8.24838777363,2.87206043066,1.81901412249,0,5.7490327233,0,0.396269112191,0,6.287575721,3.04776520977,12.0386035367,0,6.38354014418,10.4494375682,7.61009467875,10.0142855447,0,1.53421104513,9.7376157875,0,1.81901412249,0,0,0,6.94619278987,5.7990251196,11.8716126658,6.74834046665,0,0.706729455033,3.73619354578,6.5726562724,11.4593240273,0,0,10.0256932737,1.81901412249,5.57822020487,8.55659035311,4.01531022668,0,6.6336244674,0,9.21489219893,1.68365154481,0,1.36753881113,12.3437131634,9.43704875611,0.706729455033,0,3.92813340783,0.962141790458,6.30498006048,4.51145538844,2.16240341411,8.00210052187,0,0.706729455033,2.93304380495,7.48332404879,7.17165719892,4.24908120806,0.396269112191,0,3.86694753058,1.68365154481,0,15.6474359404,0,3.59238527449,0,1.81901412249,9.8054295077,2.81099827522,1.1790013991,9.50451711208,8.54546648827,4.42918744357,1.68365154481,5.2709250685,0,0.706729455033,3.55408535535,2.16240341411,5.91691846185,5.85524225145,0,7.3776183324,0,11.9687639775,8.23392160459,12.1207530336,0.396269112191,10.4465043786,0.706729455033,0,0,4.27285929169,1.1790013991,9.75671642777,0.706729455033,0.396269112191,2.05679159438,5.29435240104,9.84016893687,7.82038322336,0,3.34562346418,0,0,7.3939738533,10.9218409371,7.23658828464,0,5.61590178321,0,5.8864086997,0.962141790458,0,0,0.706729455033,2.59857959255,3.92813340783,5.58650055528,13.1716428142,0.706729455033,2.43956994966,6.97184240802,0,5.90174302435,3.70156014602,6.85459415166,0,0,0,9.48746625104,8.11824031324,11.4356494276,3.80305133938,0,4.55089450979,0.962141790458,7.74799152926,0,7.75433970839,8.09674677486,8.11988007572,0,11.6409136999,4.86438426942,10.3344297271,"LUAD"
0,0,7.87611170722,7.3180998784,1.25519856642,3.54020089817,6.95392868891,6.14588936094,3.48169934753,3.89429393355,0,6.96465276814,0,0,0,9.01516970367,0,9.97859606844,0.944558633869,6.15527969761,13.9439524516,5.47437763336,11.8267589974,0.548239319575,0,4.53551800897,2.23223095383,0,3.54020089817,0,0,0.944558633869,6.33952046083,11.4127815253,5.15680512818,4.25024156181,1.91605619522,1.5106075296,2.49139136003,11.2793261924,3.89429393355,0.548239319575,11.206403914,2.36762267656,2.08277070364,9.74905653049,1.25519856642,0.548239319575,10.1491628113,0.548239319575,9.53995750176,6.14588936094,1.91605619522,2.49139136003,12.5510977985,6.00759918421,0,0,3.89429393355,0,5.92218357364,5.63062971019,0.548239319575,8.54189423423,2.98819385978,0.944558633869,2.60537580327,4.7489978501,6.46562517252,4.86797551361,2.23223095383,0,4.53551800897,9.59014537916,0,10.4115851334,0.548239319575,7.01193165543,1.91605619522,3.48169934753,5.88880168599,2.23223095383,3.54020089817,8.45713048922,8.38912794822,11.7923836149,0.548239319575,4.41563023499,6.41961810274,1.72752842378,1.25519856642,4.67259506082,7.77315899212,4.47682233573,0.944558633869,10.0475738319,0,6.21036353601,8.44928898656,10.7072124391,3.29043914924,8.65044864783,2.23223095383,0,0.944558633869,2.36762267656,2.80945560471,10.2637269398,4.2848694331,0,2.98819385978,5.86611175469,9.09783725332,2.71103228904,0,8.20474719121,0,0.548239319575,4.67259506082,10.2313532017,4.41563023499,0,4.53551800897,0,5.88880168599,4.02295365021,0.548239319575,0,5.21182990436,6.45805876593,3.4207114473,9.54958446689,13.5483643725,1.91605619522,2.80945560471,9.43112147253,9.68961366732,4.95656317997,6.4273882772,2.9015909919,0,0.548239319575,0,8.70421145392,7.27136964656,7.32227069428,7.81818590117,0,4.25024156181,0,10.5250215542,1.5106075296,8.23162440683,7.52779756934,11.4667902378,0.548239319575,11.2720640256,5.74697376062,11.8053005178,"LUAD"
18.9242500008,13.0574519645,16.0747832891,7.16317666619,14.3441086228,18.2520416942,14.4173514921,14.5661491996,1.04138317902,2.23379604863,0,14.3011531998,0,9.08005001754,0,7.19998636672,0,0,0,1.04138317902,0,1.37144734564,15.6932718658,1.04138317902,1.37144734564,7.10337174459,0,0,2.06163796869,0,0,4.47014636704,4.72229114175,1.86611670153,7.74656134652,0.612682759077,0.612682759077,1.86611670153,11.5856620757,9.70081594892,0,0,10.6828717212,1.63988041985,1.04138317902,9.01680828769,0.612682759077,0,13.4855526147,0,9.44562739548,1.37144734564,0.612682759077,1.04138317902,1.37144734564,8.27610113581,2.06163796869,12.2560553277,12.5903858819,6.37522366738,8.72346641062,2.23379604863,1.63988041985,9.19130108324,1.63988041985,0,1.37144734564,2.97788435479,13.9029874139,2.87758721337,2.65328936216,2.87758721337,11.385932485,3.15970990732,6.2802065707,4.69307987886,0,4.77899700617,13.0982377445,4.91171554671,0.612682759077,1.86611670153,0,5.90038864738,5.57170107714,0,11.5330522643,8.80423429767,8.90480619961,1.04138317902,7.6623977892,1.04138317902,0,2.52654462219,2.06163796869,7.41203627911,1.63988041985,0.612682759077,12.2247523799,11.6342574572,0.612682759077,1.04138317902,2.76979289298,5.69470471922,10.4700283833,1.63988041985,2.23379604863,12.4458709979,9.04579514824,1.04138317902,2.38758311954,6.65821148275,9.87918653051,5.80803746448,0,4.60172028391,6.29971722276,0.612682759077,6.05763438818,11.5253054654,2.06163796869,0,14.5756515099,0.612682759077,7.78167444902,2.76979289298,6.68812439571,0,0.612682759077,4.83355805507,5.16673954323,8.45641602355,9.06587653876,10.2287465539,0,5.61906373986,3.07165971403,10.9895931849,4.24712241687,3.65994738567,0,0,8.13659643104,9.61483681041,6.76031410642,11.991486416,9.93093244296,9.1755470557,14.4258715248,14.5604104606,10.383617901,0,8.48652131439,11.5583298244,7.63194095421,1.63988041985,14.0659377803,5.00974577547,5.97509820217,"PRAD"
2.8650675911,0,4.13267554135,6.62341770513,6.02635744696,0.732573121295,6.40988985261,5.23731514098,2.31321682343,2.31321682343,0.994579724216,9.03533523188,0.412293771333,4.59441120036,1.72935699003,13.1241697887,3.04929967653,0,0,2.72770267284,0.412293771333,0.994579724216,10.6927201042,1.21617545659,3.69038357008,0,0,4.21207901936,3.69038357008,0,0,1.72935699003,8.55137374058,0,0.732573121295,0.412293771333,2.79800902761,1.57768259919,5.19885163998,11.670926176,0.732573121295,0.732573121295,10.8525217068,0.412293771333,0.994579724216,9.32661374482,2.31321682343,0,9.15318972917,3.49257105918,10.1243927612,0.732573121295,0,0,0,7.48634432127,4.81391455419,0,8.17401185268,2.72770267284,7.16908318378,6.47034976463,0,8.22913124056,0.994579724216,0.412293771333,4.28733930809,5.39307978869,5.13236708555,7.029927669,0.412293771333,0,4.9743411625,5.04832338654,0,1.9918256587,0,4.07720881144,0.732573121295,4.89635420312,0.732573121295,2.43119503489,0,7.92578584592,7.2497013171,0,2.40618289172,7.029927669,0.994579724216,0,2.21384494512,0.732573121295,0.412293771333,0,1.72935699003,5.78803833606,0.732573121295,1.57768259919,8.45989877946,10.9124328097,2.31321682343,2.40618289172,1.21617545659,0,0,1.57768259919,3.53436047237,11.0273393096,0,3.76248701857,2.72770267284,13.6644361732,8.82937708102,2.10708522581,0,7.00414179726,0,0.412293771333,7.22757743895,10.3899861889,0,0,0,2.21384494512,4.57451935672,1.57768259919,0,1.72935699003,0.412293771333,3.86431492885,5.21178708338,8.14732705269,3.10584566749,1.9918256587,0,12.6374603622,6.21806622903,6.53353843099,2.92912819028,1.40822272895,10.0963330203,0,0,8.58904061036,9.67619863767,10.4094227599,2.40618289172,0,6.8960780554,3.86431492885,6.63306642164,0,8.15571887943,9.82200351961,8.98912197293,0,10.9017493587,10.5859202224,13.185346249,"BRCA"
0,0,6.23975699027,2.89487595488,0.619647766931,0.619647766931,7.79808940789,1.05172011645,1.65347281195,3.26058274793,0,8.61899842566,0,0,0.619647766931,8.66548870684,1.38371811464,7.45855425891,0.619647766931,2.40375853696,14.6490596576,4.7122986273,11.0031665067,1.05172011645,1.38371811464,5.9072007417,0.619647766931,0,0.619647766931,0,0,3.41368885093,7.5929054738,7.63813177558,6.71530310629,1.38371811464,1.65347281195,5.09852904266,2.40375853696,11.5684026905,1.05172011645,1.88064634767,10.8963626805,1.05172011645,6.19819749058,8.87145865674,1.65347281195,0,8.93743267448,0,9.29864686119,7.26078783911,1.05172011645,3.55208191065,11.0106889403,9.52772134428,1.38371811464,0,0,0,4.98091185553,5.07575937147,0.619647766931,6.8421491693,1.05172011645,0,0,5.38448158336,5.24858037504,11.0192918733,2.07686689196,0,2.99533978986,4.41861500126,0,9.06140359724,0,3.61660471267,0,7.61676201609,3.3391658964,1.88064634767,4.45435358647,8.1401446794,10.6656823356,4.38196163969,4.77017360711,4.79825793264,2.24956669834,0.619647766931,6.50131652679,0.619647766931,10.1092299503,6.42229860682,2.40375853696,7.23018379575,0,4.62089133815,12.1119767797,10.2676762405,1.05172011645,6.29007784412,0,0,0,1.88064634767,2.7868681484,10.2708092315,0,0.619647766931,2.24956669834,8.76669122336,9.49054606394,2.07686689196,0,6.59236135277,0.619647766931,0,6.6474425963,11.400479225,7.16155517942,0,0,0,6.59236135277,2.54307513913,0,0,1.05172011645,1.88064634767,4.34435272679,8.11244471976,13.2425772009,1.65347281195,2.40375853696,7.17232749166,8.26112645796,6.01883888559,1.38371811464,0.619647766931,0,0,0,9.05122525783,8.96092287706,9.00376806063,9.91446885089,0,5.12094492276,1.88064634767,8.09839534364,1.05172011645,8.9640260111,7.4673283956,10.2301525666,0.619647766931,10.3512263664,3.3391658964,10.324315582,"LUAD"
18.5125707313,12.4492415197,15.6294106974,5.57640422634,14.5002319158,16.3973353752,14.7325755378,13.5934728265,2.46490346985,1.32596199617,0,14.0543245016,0,10.3454163358,0,8.8059534104,0.587172938881,0,0,2.17514132184,0,1.81212851945,14.5446626327,0,0.587172938881,7.34649600409,0,0,0.587172938881,0,0,5.31030012599,5.78792606011,1.32596199617,7.70014143785,1.00331438851,1.81212851945,4.3639139649,11.0493721092,10.9864678227,1.32596199617,0.587172938881,11.8832045825,0.587172938881,2.46490346985,10.9409742222,1.58942793749,0,13.7837349252,0,8.61214973454,1.58942793749,1.00331438851,3.3279459915,0,8.95795811556,1.32596199617,10.9277779621,12.2948303609,6.68610828492,6.92550103321,2.46490346985,1.00331438851,7.2827733804,1.32596199617,0,3.2539136513,2.81309366338,12.0898344425,3.86420595836,1.81212851945,8.24267871602,8.5458294042,4.21577953514,6.02895364283,2.32728496283,0,4.56099001841,14.3789382888,5.98386235149,0.587172938881,0.671474547295,0,5.29192029147,6.6065325418,0,9.28628744754,10.8747355001,8.89084488673,1.81212851945,8.32859415209,0.587172938881,0,4.09375452803,2.32728496283,4.83934490071,1.32596199617,0,13.8568826209,11.043888541,2.32728496283,2.59053016432,0.587172938881,5.13578109847,11.1510419159,0.587172938881,4.09375452803,12.1578616406,7.69665461868,2.81309366338,3.0058490757,8.34428702977,9.8419416791,4.17624297535,0,4.83934490071,7.50250564455,0,7.56889855635,10.6414918403,1.58942793749,0,12.5565922689,0,8.76489480633,1.32596199617,4.17624297535,0,0.587172938881,4.21577953514,4.09375452803,8.27326410477,9.32635083338,10.7868168657,0.587172938881,8.03180319047,6.71398443494,10.8498194742,4.65027630342,3.52967104835,0,0,8.22583403554,9.18907089975,8.39037104835,12.7628263237,10.2216112868,7.22095867501,14.5265053522,14.4784915681,11.3050357121,0,8.85998196806,10.7058224305,8.66309551377,4.3639139649,13.1243297507,3.17587585098,6.19642016459,"PRAD"
0,0,2.35148699234,7.28528198927,6.69910738462,1.36642013931,9.14732705269,0,0,1.17798155631,0,9.37408963423,0,4.19858058703,0.395830569733,13.3771969712,1.36642013931,0,0.395830569733,2.05540392049,1.36642013931,0,11.3638445544,0,4.42745197316,0,0,0.395830569733,0.706022121542,0,0,1.81774603484,7.94406779157,0,0.961252884058,0,0.706022121542,0.706022121542,6.570853001,11.6368058523,0,0,10.5048388457,1.17798155631,0.961252884058,8.23295329494,0.961252884058,0,8.0815420235,0,10.4032464158,0.395830569733,0.395830569733,0.961252884058,0,8.13598112836,5.18402236383,0,3.20274681599,3.51307379448,7.10516471362,7.48151691826,0,7.5680549128,0.961252884058,0,4.84688440029,5.30414959267,5.28091178552,6.18297032318,0.395830569733,0,2.98993826429,4.40612845656,0,1.81774603484,0,3.5524139619,0,3.69987362673,0,2.74908369031,0,6.27992624487,4.64327322321,0,3.43100777786,6.99166922586,0.395830569733,0,0.961252884058,0,0,0,0,0,0.706022121542,0,10.4034062069,11.0675688088,0,3.80135527975,0.395830569733,0,1.36642013931,2.93145614091,1.81774603484,10.8467361893,1.81774603484,2.74023680049,0.961252884058,13.4147909239,8.18061036782,3.51307379448,0,3.66440319412,0,0.395830569733,7.43490339756,11.1077467077,0,0,0,0.706022121542,3.98512695712,0,0,0,1.68239351106,0.961252884058,5.43622848112,8.11771581866,4.90883211793,4.122184008,0,11.8231562344,1.94144440298,7.34532540282,0.395830569733,0,18.0602948459,0,0,8.27771979508,10.0601554953,10.232061108,1.81774603484,0,6.93696766019,3.51307379448,8.22846759198,0.961252884058,8.40811740799,7.258773296,8.66304568749,0,11.1229379719,8.62548602992,13.9571111128,"BRCA"
